,Unnamed: 0,ID,player_name,team,overall_innings,overall_runs,balls,overall_average,strike_rate,centuries,thirties,fifties,zeros,overall_notout,home_innings,away_innings,home_runs,home_not_out_count,home_average,total_home_ball_faced,home_strike_rate,home_zeros,home_30s,home_50s,home_100s,form_innings,form_runs,recent_zeros,recent_30s,recent_50s,recent_100s,recent_not_outs,form_average,total_recent_ball_faced,form_strike_rate,away_runs,away_not_out_count,away_average,total_away_ball_faced,away_strike_rate,away_zeros,away_30s,away_50s,away_100s,calculated_home_points,calculated_away_points,calculated_form_points,calculated_value
1181,1181,1182,C Waiswa,Uganda,2,20,14,20.0,208.3333333,0,0,0,0,1,2,0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,0,0,0,0,1,20.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,1.0,1.4000000000000001
1182,1182,1183,E Isaneez,Uganda,2,8,13,0.0,51.38888889,0,0,0,0,2,2,0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,0,0,0,2,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1183,1183,1184,K Modise,Botswana,3,16,16,5.333333333,101.5151515,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16,1,0,0,0,0,5.333333333,0,0,16.0,0.0,5.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.69999999995625,1.5,0.69999999995625
1184,1184,1185,I Master,Botswana,2,6,9,6.0,114.2857143,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,1,6.0,0,0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,1.0,1.3999999999999997
1185,1185,1186,V Balakrishnan,Botswana,3,63,83,31.5,71.59946237,0,0,0,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,63,0,0,0,0,1,31.5,0,0,63.0,1.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,1.5,1.0499999999999998
1186,1186,1187,JWN Moses,Botswana,3,14,21,4.666666667,65.27777778,0,0,0,0,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14,0,0,0,0,0,4.666666667,0,0,14.0,0.0,4.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70000000005,1.5,0.70000000005
1187,1187,1188,A Rangaswamy,Botswana,3,10,13,3.333333333,53.33333333,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,0,0,0,0,3.333333333,0,0,10.0,0.0,3.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6999999999300001,1.5,0.6999999999300001
1188,1188,1189,N Master,Botswana,2,23,19,23.0,111.7647059,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,0,0,0,0,1,23.0,0,0,23.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,1.0,1.3999999999999997
1189,1189,1190,T Tshose,Botswana,2,4,6,0.0,50.0,0,0,0,1,2,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,0,0,0,2,0.0,0,0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1190,1190,1191,LD Madushanka,Sri Lanka,2,21,26,10.5,60.14492754,0,0,0,0,0,1,1,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21,0,0,0,0,0,10.5,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7,1.0,0.7
1191,1191,1192,SHA Rance,New Zealand,3,10,21,3.333333333,49.01960784,0,0,0,0,0,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,0,0,0,0,0,3.333333333,0,0,9.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.5,0.6999999999300001
1192,1192,1193,V Ateak,Ghana,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1193,1193,1194,L Louwrens,Namibia,1,17,16,0.0,106.25,0,0,0,0,1,1,0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,0,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1194,1194,1195,Z Abbasi,Botswana,1,1,5,1.0,20.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7
1195,1195,1196,T Phaswana,Botswana,1,0,3,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,1196,1197,DC Stovell,Bermuda,6,42,50,8.4,64.39102564,0,0,0,1,1,1,5,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,42,1,0,0,0,1,8.4,0,0,24.0,0.0,4.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,3.0,0.84
1197,1197,1198,Rahmanullah Gurbaz,Afghanistan,13,446,326,34.30769231,114.3500145,0,3,3,2,0,0,13,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,342,1,2,2,0,0,34.2,0,0,446.0,0.0,34.30769231,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0934977578946188,5.263157894736842,1.0934977578946188
1198,1198,1199,Afif Hossain,Bangladesh,12,168,141,14.0,84.02814914,0,1,1,2,0,5,7,77.0,0.0,15.4,0.0,0.0,1.0,0.0,1.0,0.0,10,116,1,1,0,0,0,11.6,0,0,91.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8948051948051947,0.8153846153846154,5.129310344827586,1.0214285714285714
1199,1199,1200,Abraash Khan,Canada,4,66,60,16.5,129.0654521,0,0,0,0,0,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,66,0,0,0,0,0,16.5,0,0,66.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.7
1200,1200,1201,H Thaker,Canada,1,11,9,11.0,122.2222222,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,0,0,0,0,11.0,0,0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7
1201,1201,1202,MR Montfort,Canada,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1202,1202,1203,Jasdeep Singh,United States of America,2,31,26,31.0,62.0,0,1,0,1,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,1,1,0,0,1,31.0,0,0,31.0,1.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.496774193548387,1.096774193548387,1.496774193548387
1203,1203,1204,JJ Smit,Namibia,12,281,175,31.22222222,160.2313918,0,3,1,0,3,2,10,75.0,1.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,10,260,0,3,1,0,3,37.14285714,0,0,206.0,2.0,25.75,0.0,0.0,0.0,1.0,1.0,0.0,1.4800000000000002,1.0934466019417475,5.288461538461538,1.2536180307758007
1204,1204,1205,Z Groenewald,Namibia,4,20,36,6.666666667,60.43859649,0,0,0,0,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,0,0,0,0,1,6.666666667,0,0,20.0,1.0,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333800001,2.0,0.9333333333800001
1205,1205,1206,SS Iyer,India,25,550,414,30.55555556,118.4752832,0,5,3,2,7,18,7,385.0,4.0,27.5,0.0,0.0,1.0,3.0,2.0,0.0,10,228,1,3,1,0,3,32.57142857,0,0,165.0,3.0,41.25,0.0,0.0,1.0,2.0,1.0,0.0,1.3909090909090909,1.4795454545454547,5.328947368421052,1.7222222223636363
1206,1206,1207,NA Saini,India,2,11,10,0.0,61.11111111,0,0,0,1,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,11,1,0,0,0,2,0.0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1207,1207,1208,T Bavuma,South Africa,8,249,187,35.57142857,131.8430242,0,5,0,0,1,6,2,173.0,0.0,28.83333333,0.0,0.0,0.0,4.0,0.0,0.0,8,249,0,5,0,0,1,35.57142857,0,0,76.0,1.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9080924854682079,1.439473684210526,4.240963855421686,1.0409638553895582
1208,1208,1209,J Rasu,Vanuatu,8,243,224,34.71428571,97.75620791,0,1,2,0,1,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,243,0,1,2,0,1,34.71428571,0,0,243.0,1.0,34.71428571,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0469135801481482,4.246913580246914,1.0469135801481482
1209,1209,1210,A Mansale,Vanuatu,9,92,96,10.22222222,56.06546232,0,1,0,4,0,0,9,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9,92,4,1,0,0,0,10.22222222,0,0,92.0,0.0,10.22222222,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.8467391302826087,4.646739130434783,0.8467391302826087
1210,1210,1211,PK Matautaava,Vanuatu,5,197,111,39.4,140.6808783,1,0,1,0,0,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,197,0,0,1,1,0,39.4,0,0,197.0,0.0,39.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9284263959390863,2.728426395939086,0.9284263959390863
1211,1211,1212,N Nipiko,Vanuatu,9,245,234,35.0,96.77418208,0,2,2,0,2,0,9,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9,245,0,2,2,0,2,35.0,0,0,245.0,2.0,35.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.2306122448979593,4.83061224489796,1.2306122448979593
1212,1212,1213,C Tommy,Vanuatu,6,78,83,13.0,92.7812587,0,0,0,0,0,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,78,0,0,0,0,0,13.0,0,0,78.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,3.0,0.7000000000000001
1213,1213,1214,R Tari,Vanuatu,9,99,72,19.8,121.5811966,0,0,0,2,4,0,9,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9,99,2,0,0,0,4,19.8,0,0,99.0,4.0,19.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.26,4.5,1.26
1214,1214,1215,J Vira,Vanuatu,7,44,35,11.0,124.5238095,0,0,0,0,3,0,7,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7,44,0,0,0,0,3,11.0,0,0,44.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2249999999999999,3.5,1.2249999999999999
1215,1215,1216,Mohamed Arief,Malaysia,10,214,175,26.75,108.2126213,0,1,1,0,2,9,1,199.0,2.0,28.42857143,0.0,0.0,0.0,1.0,1.0,0.0,10,214,0,1,1,0,2,26.75,0,0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1035175879849246,0.7,5.210280373831775,1.0852803738317756
1216,1216,1217,Zubaidi Zulkifle,Malaysia,4,31,31,7.75,73.88888889,0,0,0,1,0,4,0,31.0,0.0,7.75,0.0,0.0,1.0,0.0,0.0,0.0,4,31,1,0,0,0,0,7.75,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.0,0.7
1217,1217,1218,Nazril Rahman,Malaysia,5,45,52,11.25,72.94261294,0,0,0,1,1,5,0,45.0,1.0,11.25,0.0,0.0,1.0,0.0,0.0,0.0,5,45,1,0,0,0,1,11.25,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749999999999999,0.0,2.5,0.8749999999999999
1218,1218,1219,Muhammad Wafiq,Malaysia,3,9,12,4.5,53.57142857,0,0,0,1,1,3,0,9.0,1.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,3,9,1,0,0,0,1,4.5,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.0,1.5,1.0499999999999998
1219,1219,1220,Ainool Haqqiem,Malaysia,2,20,21,20.0,96.15384615,0,0,0,0,1,2,0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20,0,0,0,0,1,20.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,1.0,1.4000000000000001
1220,1220,1221,Taijul Islam,Bangladesh,1,0,1,0.0,0.0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0.0,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,1221,1222,Nazmul Hossain Shanto,Bangladesh,3,24,24,8.0,101.9444444,0,0,0,0,0,2,1,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3,24,0,0,0,0,0,8.0,0,0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.5,0.7
1222,1222,1223,A Ndlovu,Zimbabwe,1,2,4,2.0,50.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,2.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7
1223,1223,1224,Fazal Niazai,Afghanistan,1,12,15,12.0,80.0,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,0,0,0,0,12.0,0,0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.5,0.6999999999999998
1224,1224,1225,BB Chari,Zimbabwe,3,21,31,7.0,42.59259259,0,0,0,1,0,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,1,0,0,0,0,7.0,0,0,21.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6999999999999998,1.5,0.6999999999999998
1225,1225,1226,Aarif Sheikh,Nepal,11,204,197,25.5,100.7916932,0,2,0,0,3,3,8,53.0,2.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,10,196,0,2,0,0,3,28.0,0,0,151.0,1.0,21.57142857,0.0,0.0,0.0,1.0,0.0,0.0,2.1849056603773582,0.8794701986225164,5.153061224489796,1.124264705882353
1226,1226,1227,Kushal Malla,Nepal,4,62,48,20.66666667,104.7619048,0,1,0,0,1,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,62,0,1,0,0,1,20.66666667,0,0,62.0,1.0,20.66666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0301075270322582,2.096774193548387,1.0301075270322582
1227,1227,1228,S Bhari,Nepal,4,1,7,1.0,12.5,0,0,0,3,3,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,3,0,0,0,3,1.0,0,0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8
1228,1228,1229,S Snater,Netherlands,5,18,18,3.6,68.57142857,0,0,0,2,0,2,3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,2,0,0,0,0,3.6,0,0,10.0,0.0,3.333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.6999999999300001,2.5,0.7000000000000001
1229,1229,1230,C Floyd,Netherlands,2,23,24,23.0,75.26315789,0,0,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,23,0,0,0,0,1,23.0,0,0,23.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,1.0,1.3999999999999997
1230,1230,1231,CM Akachukwu,Nigeria,4,14,15,7.0,89.58333333,0,0,0,0,2,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,0,0,0,0,2,7.0,0,0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3999999999999997,2.0,1.3999999999999997
1231,1231,1232,HE van der Dussen,South Africa,17,542,417,38.71428571,115.3628353,0,7,3,1,3,15,2,528.0,3.0,44.0,0.0,0.0,1.0,7.0,3.0,0.0,10,289,0,4,1,0,3,41.28571429,0,0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4289772727272727,0.6999999999999998,5.311418685121108,1.4616236161420664
1232,1232,1233,D Pretorius,South Africa,8,159,98,31.8,145.7051282,0,0,1,0,3,5,3,125.0,1.0,31.25,0.0,0.0,0.0,0.0,1.0,0.0,8,159,0,0,1,0,3,31.8,0,0,34.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,2.1,4.150943396226415,1.2709433962264152
1233,1233,1234,Vikramjit Singh,Netherlands,1,15,13,15.0,115.3846154,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,0,0,0,0,0,15.0,0,0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.7
1234,1234,1235,OJ Hairs,Scotland,6,105,69,17.5,134.858909,0,0,0,1,0,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,105,1,0,0,0,0,17.5,0,0,105.0,0.0,17.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,3.0,0.7
1235,1235,1236,I Pandey,Nepal,4,33,54,8.25,57.84313725,0,0,0,0,0,0,4,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4,33,0,0,0,0,0,8.25,0,0,33.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.7
1236,1236,1237,S Jora,Nepal,6,101,87,20.2,89.1550766,0,0,1,1,1,0,6,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,101,1,0,1,0,1,20.2,0,0,101.0,1.0,20.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0182178217821782,3.178217821782178,1.0182178217821782
1237,1237,1238,Aritra Dutta,Singapore,8,116,117,14.5,88.8967803,0,2,0,0,0,2,6,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8,116,0,2,0,0,0,14.5,0,0,106.0,0.0,17.66666667,0.0,0.0,0.0,2.0,0.0,0.0,0.7000000000000001,0.8698113208867925,4.206896551724138,0.9068965517241379
1238,1238,1239,NMS Param,Singapore,7,160,125,32.0,117.5586913,0,0,1,0,2,1,6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,160,0,0,1,0,2,32.0,0,0,158.0,2.0,39.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7,1.1639240506329114,3.6312499999999996,1.1112499999999998
1239,1239,1240,Sidhant Singh,Singapore,9,178,144,25.42857143,100.835334,0,0,2,1,2,2,7,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9,178,1,0,2,0,2,25.42857143,0,0,168.0,1.0,28.0,0.0,0.0,1.0,0.0,2.0,0.0,1.4000000000000001,1.0666666666666664,4.803370786516854,1.2033707865674157
1240,1240,1241,T Munyonga,Zimbabwe,2,45,36,45.0,112.8571429,0,1,0,0,1,0,2,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2,45,0,1,0,0,1,45.0,0,0,45.0,1.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4666666666666668,1.0666666666666667,1.4666666666666668
1241,1241,1242,S Vijayakumar,Singapore,2,2,5,1.0,62.5,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0,1.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.7
1242,1242,1243,Amjad Mahboob,Singapore,5,3,14,0.75,20.66666667,0,0,0,2,1,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,3,2,0,0,0,1,0.75,0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9333333333333332,2.5,0.8749999999999999
1243,1243,1244,V Baskaran,Singapore,4,18,23,9.0,39.42307692,0,0,0,2,2,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,18,2,0,0,0,2,9.0,0,0,18.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0499999999999998,2.0,1.4
1244,1244,1245,AAhan Achar,Singapore,2,2,2,0.0,100.0,0,0,0,1,2,1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0,0,2,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1245,1245,1246,HT Tector,Ireland,18,364,275,30.33333333,120.9733633,0,4,1,0,6,2,16,81.0,0.0,40.5,0.0,0.0,0.0,0.0,1.0,0.0,10,195,0,3,0,0,2,24.375,0,0,283.0,6.0,28.3,0.0,0.0,0.0,4.0,0.0,0.0,0.774074074074074,1.4592226148409893,5.230769230769231,1.4950549449395603
1246,1246,1247,Ainool Hafizs,Malaysia,3,41,46,13.66666667,93.58974359,0,0,0,0,0,3,0,41.0,0.0,13.66666667,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,0,0,0,0,13.66666667,0,0,36.5,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000001707316,0.0,1.5,0.7000000001707316
1247,1247,1248,T Langa,Vanuatu,1,14,9,14.0,155.5555556,0,0,0,0,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,0,0,0,0,14.0,0,0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.5,0.6999999999999998
1248,1248,1249,W Nalisa,Vanuatu,1,0,1,0.0,0.0,0,0,0,1,0,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,1249,1250,JW Chilia,Vanuatu,3,6,10,6.0,78.88888889,0,0,0,0,2,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,2,6.0,0,0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,1.5,2.0999999999999996
1250,1250,1251,CN Ackermann,Netherlands,11,243,203,34.71428571,123.2234732,0,2,0,0,4,0,11,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,216,0,2,0,0,4,36.0,0,0,243.0,4.0,34.71428571,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.235802469,5.138888888888888,1.235802469
1251,1251,1252,Suraj Kumar,Oman,8,100,90,14.28571429,104.1468254,0,1,0,0,1,0,8,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100,0,1,0,0,1,14.28571429,0,0,100.0,1.0,14.28571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92000000024,4.12,0.92000000024
1252,1252,1253,W Viraliliu,Vanuatu,3,8,10,4.0,85.0,0,0,0,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0,1,4.0,0,0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,1.5,1.0499999999999998
1253,1253,1254,SH Obed,Vanuatu,3,13,13,6.5,100.0,0,0,0,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,0,0,0,1,6.5,0,0,13.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.5,1.05
1254,1254,1255,AL Stephen,Vanuatu,1,1,2,0.0,50.0,0,0,0,0,1,0,1,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
1255,1255,1256,Ahsan Abbasi,Hong Kong,5,63,70,15.75,91.96428571,0,0,0,0,1,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,63,0,0,0,0,1,15.75,0,0,63.0,1.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749999999999999,2.5,0.8749999999999999
1256,1256,1257,SS McKechnie,Hong Kong,15,213,227,23.66666667,82.64459241,0,3,0,3,6,0,15,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,185,2,3,0,0,5,37.0,0,0,213.0,6.0,23.66666667,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.4835680752816902,5.243243243243244,1.4835680752816902
1257,1257,1258,Haroon Arshad,Hong Kong,13,270,199,24.54545455,132.9311339,0,1,1,0,2,0,13,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10,137,0,0,0,0,2,17.125,0,0,270.0,2.0,24.54545455,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0439393940925925,5.0,1.0439393940925925
1258,1258,1259,Raag Kapur,Hong Kong,3,12,17,6.0,90.0,0,0,0,0,1,0,3,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,0,0,0,0,1,6.0,0,0,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,1.5,1.0499999999999998
1259,1259,1260,Nasrulla Rana,Hong Kong,5,12,23,3.0,25.05494505,0,0,0,3,1,0,5,31.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,3,0,0,0,1,3.0,0,0,12.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8749999999999999,2.5,0.8749999999999999
